rank,zp_minmax,sim_mwh,dominant_mwh,heat_mwh,cool_mwh,i1,i2,i3,i4,i5
28984,0.213432952,388899.831,1822117.100,740813.383,1470203.548,1,5,15,20,21
28985,0.213436713,388513.018,1820272.677,739509.746,1469275.948,1,6,9,20,21
28986,0.213438554,389130.015,1823147.729,741809.561,1470468.183,1,5,9,20,21
28987,0.213440374,388274.760,1819125.185,738586.220,1468813.724,1,6,17,20,21
28988,0.213441579,388417.287,1819782.674,739113.261,1469086.701,1,6,14,20,21
28989,0.213441803,388891.146,1822000.848,740886.035,1470005.958,1,5,17,20,21
28990,0.213443448,389034.339,1822657.673,741413.076,1470278.935,1,5,14,20,21
28991,0.213485717,388787.308,1821139.670,740803.141,1469123.837,1,6,13,20,21
28992,0.213486391,389402.669,1824016.358,743102.956,1470316.071,1,5,13,20,21
28993,0.213497739,388641.978,1820356.414,740069.223,1468929.170,1,6,10,20,21
28994,0.213498839,389258.008,1823232.434,742369.038,1470121.404,1,5,10,20,21
28995,0.213524810,388304.978,1818547.356,738401.522,1468450.812,1,6,16,20,21
28996,0.213526564,388922.052,1821422.331,740701.337,1469643.046,1,5,16,20,21
28997,0.213579781,377393.344,1766990.027,671447.816,1472935.555,1,11,12,14,18
28998,0.213581490,377277.022,1766431.269,670848.123,1472860.168,1,11,12,15,18
28999,0.213589139,377266.167,1766317.187,670920.776,1472662.578,1,11,12,17,18
29000,0.213590920,377512.650,1767456.454,671844.301,1473124.803,1,9,11,12,18
29001,0.213608595,377305.376,1766339.864,670870.674,1472774.567,1,11,14,15,18
29002,0.213615529,377293.477,1766226.826,670943.326,1472576.978,1,11,14,17,18
29003,0.213617842,377178.018,1765667.206,670343.633,1472501.590,1,11,15,17,18
29004,0.213618300,377541.427,1767364.627,671866.852,1473039.202,1,9,11,14,18
29005,0.213619846,377424.851,1766806.122,671267.159,1472963.814,1,9,11,15,18
29006,0.213621815,377758.533,1768351.854,673137.696,1472972.691,1,11,12,13,18
29007,0.213627733,377414.341,1766691.695,671339.811,1472766.225,1,9,11,17,18
29008,0.213637009,377617.212,1767564.590,672403.778,1472778.024,1,10,11,12,18
29009,0.213648669,377786.561,1768260.776,673160.246,1472887.090,1,11,13,14,18
29010,0.213650887,377670.952,1767701.304,672560.554,1472811.703,1,11,13,15,18
29011,0.213657393,377252.641,1765689.617,670382.925,1472559.333,1,12,14,15,18
29012,0.213658926,377904.621,1768728.448,673556.732,1473076.338,1,9,11,13,18
29013,0.213658967,377660.726,1767586.593,672633.206,1472614.113,1,11,13,17,18
29014,0.213663415,377644.569,1767474.182,672426.328,1472692.423,1,10,11,14,18
29015,0.213663668,377239.774,1765577.546,670455.577,1472361.743,1,12,14,17,18
29016,0.213665434,377123.497,1765018.743,669855.884,1472286.356,1,12,15,17,18
29017,0.213666060,377487.216,1766715.854,671379.102,1472823.968,1,9,12,14,18
29018,0.213666840,377530.710,1766912.962,671826.636,1472617.036,1,10,11,15,18
29019,0.213666996,377369.730,1766158.260,670779.410,1472748.580,1,9,12,15,18
29020,0.213668497,377285.253,1765750.491,670736.077,1472299.666,1,11,12,16,18
29021,0.213671253,461460.955,2159677.298,1053585.447,1567552.806,1,3,7,8,20
29022,0.213673535,377518.460,1766800.274,671899.288,1472419.446,1,10,11,17,18
29023,0.213673936,377357.834,1766045.219,670852.062,1472550.991,1,9,12,17,18
29024,0.213675513,377765.311,1767939.174,672822.814,1472881.671,1,9,10,11,18
29025,0.213692104,377151.180,1764928.010,669878.435,1472200.755,1,14,15,17,18
29026,0.213694701,377398.945,1766065.995,670801.960,1472662.980,1,9,14,15,18
29027,0.213695371,377313.249,1765659.444,670758.628,1472214.065,1,11,14,16,18
29028,0.213696762,377196.411,1765101.202,670158.935,1472138.678,1,11,15,16,18
29029,0.213697403,377733.787,1767610.566,672672.497,1472671.856,1,12,13,14,18
29030,0.213698731,377616.858,1767052.415,672072.805,1472596.468,1,12,13,15,18
29031,0.213701726,377387.168,1765952.835,670874.613,1472465.390,1,9,14,17,18
29032,0.213702959,377270.098,1765394.825,670274.920,1472390.003,1,9,15,17,18
29033,0.213704723,377185.990,1764986.685,670231.587,1471941.088,1,11,16,17,18
29034,0.213705469,377848.669,1768081.417,673068.982,1472861.103,1,9,12,13,18
29035,0.213705728,378010.276,1768835.491,674116.208,1472729.559,1,10,11,13,18
29036,0.213706496,377606.165,1766938.171,672145.457,1472398.879,1,12,13,17,18
29037,0.213706689,377432.849,1766125.576,671155.113,1472403.313,1,9,11,16,18
29038,0.213708122,404175.862,1891251.762,806592.698,1488834.927,1,2,11,19,21
29039,0.213711322,377590.553,1766825.216,671938.579,1472477.189,1,10,12,14,18
29040,0.213714335,377476.069,1766264.619,671338.887,1472401.801,1,10,12,15,18
29041,0.213715827,463717.640,2169786.137,1070917.024,1562586.753,1,3,5,6,19
29042,0.213720730,499827.353,2338693.830,1203092.441,1635428.741,1,3,4,5,6
29043,0.213720939,377463.679,1766152.072,671411.539,1472204.212,1,10,12,17,18
29044,0.213722299,377709.672,1767291.829,672335.065,1472666.436,1,9,10,12,18
29045,0.213724915,387270.021,1812002.218,733314.220,1465958.019,1,8,11,20,21
29046,0.213726446,377646.106,1766960.117,672095.355,1472510.868,1,13,14,15,18
29047,0.213733110,377877.831,1767989.205,673091.533,1472775.503,1,9,13,14,18
29048,0.213733467,377634.326,1766846.960,672168.007,1472313.278,1,13,14,17,18
29049,0.213734189,387557.432,1813268.311,734285.321,1466540.422,1,7,11,20,21
29050,0.213735841,377762.929,1767429.026,672491.840,1472700.115,1,9,13,15,18
29051,0.213736454,377519.795,1766286.411,671568.315,1472237.891,1,13,15,17,18
29052,0.213737814,377679.118,1767020.590,672448.508,1472251.201,1,11,13,16,18
29053,0.213740529,377503.083,1766174.555,671361.437,1472316.201,1,10,14,15,18
29054,0.213742642,377750.831,1767316.187,672564.492,1472502.526,1,9,13,17,18
29055,0.213743960,377260.136,1765009.574,670270.879,1471998.831,1,12,14,16,18
29056,0.213745149,377142.980,1764451.649,669671.186,1471923.443,1,12,15,16,18
29057,0.213746569,377489.870,1766062.831,671434.089,1472118.611,1,10,14,17,18
29058,0.213748679,377736.979,1767201.471,672357.615,1472580.836,1,9,10,14,18
29059,0.213748905,404115.610,1890609.031,806104.949,1488619.693,1,2,12,19,21
29060,0.213749939,377375.887,1765501.733,670834.397,1472043.224,1,10,15,17,18
29061,0.213752098,377623.070,1766640.300,671757.922,1472505.448,1,9,10,15,18
29062,0.213752460,377131.607,1764338.086,669743.838,1471725.854,1,12,16,17,18
29063,0.213752878,377376.257,1765479.185,670667.364,1472188.078,1,9,12,16,18
29064,0.213752893,377537.538,1766233.585,671714.590,1472056.534,1,10,11,16,18
29065,0.213753445,377956.013,1768186.771,673628.459,1472514.325,1,10,12,13,18
29066,0.213758690,377610.662,1766527.772,671830.575,1472307.859,1,9,10,17,18
29067,0.213761195,387200.377,1811368.879,732826.471,1465742.784,1,8,12,20,21
29068,0.213767636,404236.841,1891010.482,806523.984,1488723.339,1,2,9,19,21
29069,0.213768320,404015.852,1889970.658,805527.806,1488458.704,1,2,15,19,21
29070,0.213770252,387487.498,1812635.262,733797.572,1466325.187,1,7,12,20,21
29071,0.213771570,377170.283,1764361.296,669693.736,1471837.843,1,14,15,16,18
29072,0.213773201,404142.349,1890519.242,806127.499,1488534.092,1,2,14,19,21
29073,0.213775728,404005.383,1889856.191,805600.459,1488261.115,1,2,17,19,21
29074,0.213778741,377158.703,1764247.939,669766.389,1471640.253,1,14,16,17,18
29075,0.213779455,377982.800,1768096.934,673651.010,1472428.724,1,10,13,14,18
29076,0.213779653,387097.917,1810733.208,732249.329,1465581.796,1,8,15,20,21
29077,0.213780221,377041.955,1763689.607,669166.696,1471564.866,1,15,16,17,18
29078,0.213781020,377406.086,1765386.306,670689.914,1472102.478,1,9,14,16,18
29079,0.213781392,377287.726,1764829.586,670090.222,1472027.090,1,9,15,16,18
29080,0.213783360,377869.585,1767535.068,673051.317,1472353.336,1,10,13,15,18
29081,0.213785053,377624.072,1766372.653,671960.759,1472035.967,1,12,13,16,18
29082,0.213785292,387328.397,1811763.541,733245.506,1465846.431,1,8,9,20,21
29083,0.213788887,387089.686,1810616.501,732321.981,1465384.207,1,8,17,20,21
29084,0.213789100,387385.635,1811998.994,733220.430,1466164.199,1,7,15,20,21
29085,0.213789320,378100.337,1768565.130,674047.495,1472617.971,1,9,10,13,18
29086,0.213789571,377277.611,1764714.763,670162.874,1471829.501,1,9,16,17,18
29087,0.213790076,377857.360,1767422.356,673123.969,1472155.747,1,10,13,17,18
29088,0.213790579,387233.121,1811273.084,732849.021,1465657.184,1,8,14,20,21
29089,0.213794526,387615.810,1813029.631,734216.607,1466428.834,1,7,9,20,21
29090,0.213798027,387376.955,1811882.737,733293.082,1465966.610,1,7,17,20,21
29091,0.213799484,387520.044,1812539.665,733820.122,1466239.587,1,7,14,20,21
29092,0.213800546,377483.055,1765585.086,671226.841,1471841.300,1,10,12,16,18
29093,0.213801376,404490.432,1891898.174,807817.379,1488571.228,1,2,13,19,21
29094,0.213812779,377653.312,1766280.363,671983.309,1471950.366,1,13,14,16,18
29095,0.213814664,377537.140,1765721.455,671383.616,1471874.978,1,13,15,16,18
29096,0.213817124,404351.405,1891108.616,807083.461,1488376.561,1,2,10,19,21
29097,0.213821651,377769.402,1766750.005,672379.794,1472139.613,1,9,13,16,18
29098,0.213822493,377526.520,1765607.137,671456.269,1471677.389,1,13,16,17,18
29099,0.213826746,377510.058,1765495.032,671249.391,1471755.699,1,10,14,16,18
29100,0.213829065,377394.508,1764935.501,670649.698,1471680.311,1,10,15,16,18
29101,0.213835666,377382.096,1764822.976,670722.351,1471482.722,1,10,16,17,18
29102,0.213837078,387606.749,1812626.472,734538.901,1465694.319,1,8,13,20,21
29103,0.213837773,377629.283,1765961.539,671645.876,1471944.946,1,9,10,16,18
29104,0.213846238,387894.111,1813892.614,735510.002,1466276.722,1,7,13,20,21
29105,0.213847040,387458.033,1811846.603,733804.983,1465499.652,1,8,10,20,21
29106,0.213852486,404028.412,1889285.551,805415.760,1487898.203,1,2,16,19,21
29107,0.213856004,387745.108,1813113.032,734776.084,1466082.055,1,7,10,20,21
29108,0.213869380,377876.345,1766855.760,672939.271,1471792.835,1,10,13,16,18
29109,0.213873414,387119.283,1810039.294,732137.283,1465021.294,1,8,16,20,21
29110,0.213882799,387407.001,1811305.080,733108.384,1465603.697,1,7,16,20,21
29111,0.213911253,542856.695,2537765.957,987681.585,2092941.066,0,1,3,19,20
29112,0.213948592,499650.854,2335378.094,871022.549,1964006.399,0,1,6,19,21
29113,0.214004845,500374.648,2338146.350,873322.364,1965198.634,0,1,5,19,21
29114,0.214019976,498079.258,2327255.934,864758.310,1960576.882,0,1,8,19,21
29115,0.214043331,498739.731,2330087.695,1196828.202,1631999.224,1,3,4,5,8
29116,0.214043989,499014.887,2331366.043,1197799.303,1632581.627,1,3,4,5,7
29117,0.214044185,498399.559,2328489.137,865729.411,1961159.285,0,1,7,19,21
29118,0.214054990,462614.653,2161195.367,1064652.785,1559157.236,1,3,5,8,19
29119,0.214056664,462891.540,2162471.985,1065623.886,1559739.639,1,3,5,7,19
29120,0.214066443,498168.364,2327167.013,1194528.387,1630806.990,1,3,4,6,8
29121,0.214067134,498443.606,2328445.274,1195499.488,1631389.392,1,3,4,6,7
29122,0.214073093,462031.138,2158286.833,1062352.970,1557965.001,1,3,6,8,19
29123,0.214074766,462308.037,2159563.438,1063324.071,1558547.404,1,3,6,7,19
29124,0.214091787,518333.044,2421078.603,931088.019,2008323.629,0,1,2,20,21
29125,0.214114861,439671.577,2053437.929,870038.972,1623070.534,1,3,11,12,21
29126,0.214137824,439699.294,2053347.162,870061.523,1622984.933,1,3,11,14,21
29127,0.214138569,439581.489,2052789.887,869461.830,1622909.546,1,3,11,15,21
29128,0.214139845,439806.018,2053826.171,870458.008,1623174.181,1,3,9,11,21
29129,0.214146753,439573.291,2052673.148,869534.482,1622711.956,1,3,11,17,21
29130,0.214176663,440069.615,2054703.857,871751.403,1623022.069,1,3,11,13,21
29131,0.214181100,439648.473,2052694.999,869573.774,1622769.699,1,3,12,14,21
29132,0.214181498,439530.062,2052138.331,868974.081,1622694.311,1,3,12,15,21
29133,0.214182674,439754.457,2053174.749,869970.259,1622958.947,1,3,9,12,21
29134,0.214188060,439925.095,2053919.792,871017.485,1622827.402,1,3,10,11,21
29135,0.214189475,439521.504,2052021.952,869046.733,1622496.722,1,3,12,17,21
29136,0.214204893,439558.479,2052046.864,868996.632,1622608.711,1,3,14,15,21
29137,0.214205043,439781.160,2053084.995,869992.809,1622873.346,1,3,9,14,21
29138,0.214205112,439662.181,2052528.893,869393.117,1622797.958,1,3,9,15,21
29139,0.214211087,439546.905,2051933.500,869069.284,1622411.122,1,3,14,17,21
29140,0.214211489,439428.486,2051376.839,868469.591,1622335.734,1,3,15,17,21
29141,0.214211533,439650.994,2052415.144,869465.769,1622600.369,1,3,9,17,21
29142,0.214215588,439593.047,2052105.781,869349.784,1622349.044,1,3,11,16,21
29143,0.214219989,440018.907,2054051.581,871263.654,1622806.835,1,3,12,13,21
29144,0.214230868,439873.477,2053268.427,870529.736,1622612.168,1,3,10,12,21
29145,0.214239086,441175.930,2059269.100,938768.115,1561676.915,1,2,4,11,21
29146,0.214242075,440045.144,2053962.294,871286.204,1622721.234,1,3,13,14,21
29147,0.214242130,440148.585,2054444.586,871682.689,1622910.482,1,3,9,13,21
29148,0.214242629,439926.969,2053405.388,870686.511,1622645.846,1,3,13,15,21
29149,0.214249145,439915.943,2053291.477,870759.164,1622448.257,1,3,13,17,21
29150,0.214251856,439897.842,2053181.011,870552.286,1622526.567,1,3,10,14,21
29151,0.214253257,440003.564,2053661.022,870948.771,1622715.815,1,3,9,10,21
29152,0.214253638,439781.738,2052622.035,869952.594,1622451.179,1,3,10,15,21
29153,0.214257149,439539.242,2051456.603,868862.035,1622133.810,1,3,12,16,21
29154,0.214259922,439770.315,2052508.521,870025.246,1622253.590,1,3,10,17,21
29155,0.214278572,441118.841,2058623.206,938280.366,1561461.681,1,2,4,12,21
29156,0.214279738,439447.150,2050810.564,868284.893,1621972.821,1,3,15,16,21
29157,0.214279973,439670.039,2051848.488,869281.071,1622237.456,1,3,9,16,21
29158,0.214280380,439567.364,2051365.431,868884.586,1622048.209,1,3,14,16,21
29159,0.214287713,439438.571,2050694.207,868357.545,1621775.232,1,3,16,17,21
29160,0.214289750,440266.687,2054539.182,872242.166,1622563.703,1,3,10,13,21
29161,0.214291979,441233.810,2059030.919,938699.401,1561565.328,1,2,4,9,21
29162,0.214296878,441019.612,2057984.305,937703.224,1561300.693,1,2,4,15,21
29163,0.214299904,441143.879,2058535.118,938302.916,1561376.080,1,2,4,14,21
29164,0.214306919,441014.579,2057864.400,937775.876,1561103.103,1,2,4,17,21
29165,0.214307043,477149.378,2226475.483,769047.112,1934577.749,0,1,11,19,21
29166,0.214316502,388898.510,1814599.000,745352.659,1458144.851,1,5,11,19,21
29167,0.214317554,439934.967,2052724.843,870574.466,1622085.345,1,3,13,16,21
29168,0.214317623,441478.720,2059927.292,939992.796,1561413.216,1,2,4,13,21
29169,0.214317959,476915.046,2225268.701,767982.220,1934201.526,0,1,15,19,21
29170,0.214318368,388284.977,1811720.484,743052.844,1456952.617,1,6,11,19,21
29171,0.214322215,477053.123,2225868.755,768559.363,1934362.515,0,1,12,19,21
29172,0.214329118,439790.620,2051940.605,869840.548,1621890.678,1,3,10,16,21
29173,0.214336300,441346.504,2059130.923,939258.878,1561218.549,1,2,4,10,21
29174,0.214339156,476931.837,2225126.973,768054.873,1934003.937,0,1,17,19,21
29175,0.214351308,477095.319,2225763.508,768581.913,1934276.914,0,1,14,19,21
29176,0.214353128,388829.153,1813965.374,744864.910,1457929.617,1,5,12,19,21
29177,0.214354485,388214.772,1811087.705,742565.095,1456737.383,1,6,12,19,21
29178,0.214369433,441023.847,2057307.521,937591.178,1560740.191,1,2,4,16,21
29179,0.214372282,388727.462,1813328.934,744287.767,1457768.629,1,5,15,19,21
29180,0.214374507,388114.329,1810450.017,741987.952,1456576.394,1,6,15,19,21
29181,0.214377133,388957.279,1814359.930,745283.945,1458033.264,1,5,9,19,21
29182,0.214378672,388343.115,1811482.045,742984.130,1456841.029,1,6,9,19,21
29183,0.214381378,388718.988,1813212.471,744360.420,1457571.039,1,5,17,19,21
29184,0.214382796,477256.435,2226188.125,768978.398,1934466.162,0,1,9,19,21
29185,0.214383149,388105.158,1810334.252,742060.605,1456378.805,1,6,17,19,21
29186,0.214383539,388863.448,1813868.029,744887.460,1457844.016,1,5,14,19,21
29187,0.214385305,388249.605,1810989.822,742587.645,1456651.782,1,6,14,19,21
29188,0.214389566,497350.485,2319844.639,1189235.248,1627959.875,1,3,4,7,8
29189,0.214392720,492713.395,2298181.558,1237912.386,1552982.567,1,2,3,5,6
29190,0.214395589,476938.560,2224572.639,767870.174,1933641.025,0,1,16,19,21
29191,0.214415644,461202.695,2150975.023,1057059.831,1555117.887,1,3,7,8,19
29192,0.214423020,389227.345,1815231.147,746577.340,1457881.152,1,5,13,19,21
29193,0.214425620,388614.655,1812351.788,744277.525,1456688.918,1,6,13,19,21
29194,0.214435383,389081.861,1814448.046,745843.422,1457686.485,1,5,10,19,21
29195,0.214438304,388469.621,1811568.237,743543.607,1456494.251,1,6,10,19,21
29196,0.214447642,477412.861,2226244.397,769537.875,1934119.383,0,1,10,19,21
29197,0.214465706,388748.187,1812635.661,744175.721,1457208.127,1,5,16,19,21
29198,0.214467010,477612.346,2226973.497,770271.793,1934314.050,0,1,13,19,21
29199,0.214467384,388134.017,1809757.782,741875.906,1456015.893,1,6,16,19,21
29200,0.214678290,387108.566,1803203.138,736788.604,1453523.100,1,8,11,19,21
29201,0.214686302,387395.029,1804470.179,737759.705,1454105.503,1,7,11,19,21
29202,0.214712980,387035.803,1802572.918,736300.855,1453307.865,1,8,12,19,21
29203,0.214721099,387322.458,1803839.767,737271.956,1453890.268,1,7,12,19,21
29204,0.214733158,386935.264,1801935.326,735723.713,1453146.877,1,8,15,19,21
29205,0.214737335,387164.341,1802967.062,736719.891,1453411.512,1,8,9,19,21
29206,0.214741357,387222.053,1803202.041,736694.814,1453729.280,1,7,15,19,21
29207,0.214741467,386925.502,1801820.151,735796.365,1452949.288,1,8,17,19,21
29208,0.214743986,387070.667,1802475.003,736323.406,1453222.265,1,8,14,19,21
29209,0.214745520,387451.123,1804233.784,737690.992,1453993.915,1,7,9,19,21
29210,0.214749664,387212.298,1803086.859,736767.466,1453531.691,1,7,17,19,21
29211,0.214751474,491953.035,2290801.665,1232619.247,1550135.452,1,2,3,5,7
29212,0.214751940,387357.107,1803742.067,737294.506,1453804.668,1,7,14,19,21
29213,0.214753118,491681.495,2289519.701,1231648.146,1549553.049,1,2,3,5,8
29214,0.214785709,491400.165,2287862.485,1230319.432,1548943.218,1,2,3,6,7
29215,0.214787366,491128.611,2286580.535,1229348.331,1548360.815,1,2,3,6,8
29216,0.214787465,387440.536,1803832.150,738013.286,1453259.400,1,8,13,19,21
29217,0.214795412,387727.020,1805099.170,738984.386,1453841.803,1,7,13,19,21
29218,0.214798885,387293.301,1803050.800,737279.368,1453064.733,1,8,10,19,21
29219,0.214806560,387579.389,1804318.216,738250.469,1453647.136,1,7,10,19,21
29220,0.214825530,386953.347,1801244.696,735611.667,1452586.375,1,8,16,19,21
29221,0.214833823,387240.367,1802511.179,736582.768,1453168.778,1,7,16,19,21
29222,0.214956823,433862.280,2018369.424,927953.273,1524278.430,1,2,4,19,20
29223,0.215005436,518567.984,2411883.129,934562.403,1995888.709,0,1,2,19,21
29224,0.215078889,426326.815,1982188.100,877528.076,1530986.840,1,4,5,11,21
29225,0.215083310,432898.352,2012700.812,859711.880,1585887.284,1,3,11,19,20
29226,0.215095303,425735.431,1979287.435,875228.261,1529794.605,1,4,6,11,21
29227,0.215119698,426268.933,1981543.000,877040.327,1530771.605,1,4,5,12,21
29228,0.215120731,432835.883,2012060.297,859224.131,1585672.049,1,3,12,19,20
29229,0.215134252,426385.203,1981949.411,877459.362,1530875.252,1,4,5,9,21
29230,0.215136124,425677.461,1978642.422,874740.512,1529579.371,1,4,6,12,21
29231,0.215137610,426167.457,1980906.345,876463.185,1530610.617,1,4,5,15,21
29232,0.215140569,426291.803,1981457.079,877062.877,1530686.005,1,4,5,14,21
29233,0.215142483,432741.213,2011416.836,858646.989,1585511.061,1,3,15,19,20
